route_id,service_id,trip_id,trip_headsign,shape_id
V5-182-123,2810,4540775,Marítim,7
V5-182-123,2810,4541050,Aeroport,7
V5-182-123,2810,4540774,Marítim,7
V5-182-123,2810,4541049,Aeroport,7
V5-182-123,2810,4540773,Marítim,7
V5-182-123,2810,4541048,Aeroport,7
V5-182-123,2810,4540772,Marítim,7
V5-182-123,2810,4541047,Aeroport,7
V5-182-123,2810,4540771,Marítim,7
V5-182-123,2810,4541046,Aeroport,7
V5-182-123,2810,4540770,Marítim,7
V5-182-123,2810,4541045,Aeroport,7
V5-182-123,2810,4540769,Marítim,7
V5-182-123,2810,4541044,Aeroport,7
V5-182-123,2810,4540768,Marítim,7
V5-182-123,2810,4541043,Aeroport,7
V5-182-123,2810,4541198,Marítim,7
V5-182-123,2810,4541042,Aeroport,7
V5-182-123,2810,4541199,Marítim,7
V5-182-123,2810,4541041,Aeroport,7
V5-182-123,2810,4541200,Marítim,7
V5-182-123,2810,4541040,Aeroport,7
V5-182-123,2810,4541201,Marítim,7
V5-182-123,2810,4541039,Aeroport,7
V5-182-123,2810,4541202,Marítim,7
V5-182-123,2810,4541038,Aeroport,7
V5-182-123,2810,4541203,Marítim,7
V5-182-123,2810,4541037,Aeroport,7
V5-182-123,2810,4541204,Marítim,7
V5-182-123,2810,4541036,Aeroport,7
V5-182-123,2810,4541205,Marítim,7
V5-182-123,2810,4541035,Aeroport,7
V5-182-123,2810,4541206,Marítim,7
V5-182-123,2810,4541034,Aeroport,7
V5-182-123,2810,4541207,Marítim,7
V5-182-123,2810,4541033,Aeroport,7
V5-182-123,2810,4541208,Marítim,7
V5-182-123,2810,4541032,Aeroport,7
V5-182-123,2810,4541209,Marítim,7
V5-182-123,2810,4541031,Aeroport,7
V5-182-123,2810,4541210,Marítim,7
V5-182-123,2810,4541030,Aeroport,7
V5-182-123,2810,4541211,Marítim,7
V5-182-123,2810,4541029,Aeroport,7
V5-182-123,2810,4541212,Marítim,7
V5-182-123,2810,4541028,Aeroport,7
V5-182-123,2810,4541213,Marítim,7
V5-182-123,2810,4541027,Aeroport,7
V5-182-123,2810,4541214,Marítim,7
V5-182-123,2810,4541026,Aeroport,7
V5-182-123,2810,4541215,Marítim,7
V5-182-123,2810,4541025,Aeroport,7
V5-182-123,2810,4541216,Marítim,7
V5-182-123,2810,4541024,Aeroport,7
V5-182-123,2810,4541217,Marítim,7
V5-182-123,2810,4541023,Aeroport,7
V5-182-123,2810,4541218,Marítim,7
V5-182-123,2810,4541022,Aeroport,7
V5-182-123,2810,4541219,Marítim,7
V5-182-123,2810,4541021,Aeroport,7
V5-182-123,2810,4541220,Marítim,7
V5-182-123,2810,4541020,Aeroport,7
V5-182-123,2810,4541221,Marítim,7
V5-182-123,2810,4541019,Aeroport,7
V5-182-123,2810,4541222,Marítim,7
V5-182-123,2810,4541018,Aeroport,7
V5-182-123,2810,4541223,Marítim,7
V5-182-123,2810,4541017,Aeroport,7
V5-182-123,2810,4541016,Aeroport,7
V5-182-123,2810,4541224,Marítim,7
V5-182-123,2810,4541015,Aeroport,7
V5-69-66,2810,4541225,Machado,44
V5-182-66,2810,4541226,Machado,7
V5-69-123,2810,4541014,Alameda,7
V5-69-66,2810,4541227,Machado,44
V5-69-123,2810,4541013,Alameda,7
V6-94-132,2810,4541317,Tossal del Rei,8
V6-132-123,2810,4541522,Marítim,10
V6-94-132,2810,4541320,Tossal del Rei,8
V6-132-123,2810,4541525,Marítim,10
V6-123-132,2810,4541324,Tossal del Rei,8
V6-132-123,2810,4541528,Marítim,10
V6-123-132,2810,4541328,Tossal del Rei,8
V6-95-123,2810,4541530,Marítim,8
V6-123-132,2810,4541333,Tossal del Rei,8
V6-132-123,2810,4541534,Marítim,10
V6-123-132,2810,4541336,Tossal del Rei,8
V6-95-123,2810,4541538,Marítim,8
V6-123-132,2810,4541341,Tossal del Rei,8
V6-132-123,2810,4541543,Marítim,10
V6-123-132,2810,4541345,Tossal del Rei,8
V6-132-123,2810,4541548,Marítim,10
V6-123-132,2810,4541350,Tossal del Rei,8
V6-132-123,2810,4541553,Marítim,10
V6-123-132,2810,4541355,Tossal del Rei,8
V6-132-123,2810,4541557,Marítim,10
V6-123-132,2810,4541359,Tossal del Rei,8
V6-132-123,2810,4541562,Marítim,10
V6-123-132,2810,4541364,Tossal del Rei,8
V6-132-123,2810,4541567,Marítim,10
V6-123-132,2810,4541368,Tossal del Rei,8
V6-132-123,2810,4541571,Marítim,10
V6-123-132,2810,4541373,Tossal del Rei,8
V6-132-123,2810,4541576,Marítim,10
V6-123-132,2810,4541378,Tossal del Rei,8
V6-132-123,2810,4541581,Marítim,10
V6-123-132,2810,4541383,Tossal del Rei,8
V6-132-123,2810,4541585,Marítim,10
V6-123-132,2810,4541387,Tossal del Rei,8
V6-132-123,2810,4541590,Marítim,10
V6-123-132,2810,4541392,Tossal del Rei,8
V6-132-123,2810,4541596,Marítim,10
V6-123-132,2810,4541397,Tossal del Rei,8
V6-132-123,2810,4541599,Marítim,10
V6-123-132,2810,4541401,Tossal del Rei,8
V6-132-123,2810,4541604,Marítim,10
V6-123-132,2810,4541406,Tossal del Rei,8
V6-132-123,2810,4541609,Marítim,10
V6-123-132,2810,4541411,Tossal del Rei,8
V6-132-123,2810,4541613,Marítim,10
V6-123-132,2810,4541415,Tossal del Rei,8
V6-132-123,2810,4541618,Marítim,10
V6-123-132,2810,4541420,Tossal del Rei,8
V6-132-123,2810,4541623,Marítim,10
V6-123-132,2810,4541425,Tossal del Rei,8
V6-132-123,2810,4541627,Marítim,10
V6-123-132,2810,4541429,Tossal del Rei,8
V6-132-123,2810,4541632,Marítim,10
V6-123-132,2810,4541434,Tossal del Rei,8
V6-132-123,2810,4541637,Marítim,10
V6-123-132,2810,4541439,Tossal del Rei,8
V6-132-123,2810,4541641,Marítim,10
V6-123-132,2810,4541443,Tossal del Rei,8
V6-132-123,2810,4541646,Marítim,10
V6-123-132,2810,4541448,Tossal del Rei,8
V6-132-123,2810,4541651,Marítim,10
V6-123-132,2810,4541453,Tossal del Rei,8
V6-132-123,2810,4541655,Marítim,10
V6-123-132,2810,4541457,Tossal del Rei,8
V6-132-123,2810,4541660,Marítim,10
V6-123-132,2810,4541462,Tossal del Rei,8
V6-132-123,2810,4541665,Marítim,10
V6-123-132,2810,4541467,Tossal del Rei,8
V6-132-123,2810,4541669,Marítim,10
V6-123-132,2810,4541471,Tossal del Rei,8
V6-132-123,2810,4541674,Marítim,10
V6-123-132,2810,4541476,Tossal del Rei,8
V6-132-123,2810,4541679,Marítim,10
V6-123-132,2810,4541481,Tossal del Rei,8
V6-132-123,2810,4541684,Marítim,10
V6-123-132,2810,4541485,Tossal del Rei,8
V6-132-123,2810,4541688,Marítim,10
V6-123-132,2810,4541490,Tossal del Rei,8
V6-132-123,2810,4541693,Marítim,10
V6-123-132,2810,4541495,Tossal del Rei,8
V6-132-123,2810,4541697,Marítim,10
V6-123-132,2810,4541499,Tossal del Rei,8
V6-132-123,2810,4541702,Marítim,10
V6-123-132,2810,4541504,Tossal del Rei,8
V6-132-123,2810,4541707,Marítim,10
V6-123-132,2810,4541507,Tossal del Rei,8
V6-132-123,2810,4541711,Marítim,10
V6-123-132,2810,4541510,Tossal del Rei,8
V6-132-123,2810,4541715,Marítim,10
V6-123-132,2810,4541514,Tossal del Rei,8
V6-132-123,2810,4541718,Marítim,10
V6-123-132,2810,4541515,Tossal del Rei,8
V6-132-94,2810,4541720,Beteró,10
V6-123-132,2810,4541517,Tossal del Rei,8
V6-132-94,2810,4541724,Beteró,10
V6-132-94,2810,4541726,Beteró,10
V6-132-94,2810,4541728,Beteró,10
V7-69-123,2810,4541228,Marítim,45
V7-69-66,2810,4541012,Alameda,6
V7-69-123,2810,4541229,Marítim,45
V7-20-123,2810,4541011,València Sud,6
V7-20-123,2810,4541230,Marítim,6
V7-69-66,2810,4541010,Alameda,6
V7-69-123,2810,4541231,Marítim,45
V7-20-123,2810,4541009,València Sud,6
V7-20-123,2810,4541232,Marítim,6
V7-69-123,2810,4541008,Alameda,45
V7-69-123,2810,4541233,Marítim,45
V7-20-123,2810,4541007,València Sud,6
V7-20-123,2810,4541234,Marítim,6
V7-69-123,2810,4541006,Alameda,45
V7-69-123,2810,4541235,Marítim,45
V7-20-123,2810,4541005,València Sud,6
V7-20-123,2810,4541237,Marítim,6
V7-69-66,2810,4541004,Alameda,6
V7-20-123,2810,4541238,Marítim,6
V7-20-123,2810,4541003,València Sud,6
V7-20-123,2810,4541239,Marítim,6
V7-20-123,2810,4541002,València Sud,6
V7-20-123,2810,4541240,Marítim,6
V7-20-123,2810,4541001,València Sud,6
V7-20-123,2810,4541241,Marítim,6
V7-20-123,2810,4541000,València Sud,6
V7-20-123,2810,4541242,Marítim,6
V7-20-123,2810,4540999,València Sud,6
V7-20-123,2810,4541243,Marítim,6
V7-20-123,2810,4540998,València Sud,6
V7-20-123,2810,4541244,Marítim,6
V7-20-123,2810,4540997,València Sud,6
V7-20-123,2810,4541245,Marítim,6
V7-20-123,2810,4540996,València Sud,6
V7-20-123,2810,4541246,Marítim,6
V7-20-123,2810,4540995,València Sud,6
V7-20-123,2810,4541247,Marítim,6
V7-20-123,2810,4540994,València Sud,6
V7-20-123,2810,4541248,Marítim,6
V7-20-123,2810,4540993,València Sud,6
V7-20-123,2810,4541249,Marítim,6
V7-20-123,2810,4540992,València Sud,6
V7-20-123,2810,4541250,Marítim,6
V7-20-123,2810,4540991,València Sud,6
V7-20-123,2810,4541251,Marítim,6
V7-20-123,2810,4540990,València Sud,6
V7-20-123,2810,4541252,Marítim,6
V7-20-123,2810,4540989,València Sud,6
V7-20-123,2810,4541253,Marítim,6
V7-20-123,2810,4540988,València Sud,6
V7-20-123,2810,4541254,Marítim,6
V7-20-123,2810,4540987,València Sud,6
V7-20-123,2810,4541255,Marítim,6
V7-20-123,2810,4540986,València Sud,6
V7-20-123,2810,4541256,Marítim,6
V7-20-123,2810,4540985,València Sud,6
V7-20-123,2810,4541257,Marítim,6
V7-20-123,2810,4540984,València Sud,6
V7-20-123,2810,4541258,Marítim,6
V7-20-123,2810,4540983,València Sud,6
V7-20-123,2810,4541259,Marítim,6
V7-20-123,2810,4540982,València Sud,6
V7-20-123,2810,4541260,Marítim,6
V7-20-123,2810,4540981,València Sud,6
V7-20-123,2810,4541261,Marítim,6
V7-20-123,2810,4540980,València Sud,6
V7-20-123,2810,4541262,Marítim,6
V7-20-123,2810,4540979,València Sud,6
V7-20-123,2810,4541263,Marítim,6
V7-20-123,2810,4540978,València Sud,6
V7-20-123,2810,4541264,Marítim,6
V7-20-123,2810,4540977,València Sud,6
V7-20-123,2810,4541265,Marítim,6
V7-20-123,2810,4540976,València Sud,6
V7-20-123,2810,4541266,Marítim,6
V7-20-123,2810,4540975,València Sud,6
V7-20-123,2810,4541267,Marítim,6
V7-20-123,2810,4540974,València Sud,6
V7-20-123,2810,4541268,Marítim,6
V7-20-123,2810,4540973,València Sud,6
V7-20-123,2810,4541269,Marítim,6
V7-20-123,2810,4540972,València Sud,6
V7-20-123,2810,4541270,Marítim,6
V7-20-123,2810,4540971,València Sud,6
V7-20-123,2810,4541271,Marítim,6
V7-20-123,2810,4540970,València Sud,6
V7-20-123,2810,4541272,Marítim,6
V7-20-123,2810,4540969,València Sud,6
V7-20-66,2810,4541273,Machado,45
V7-20-123,2810,4540968,València Sud,6
V7-20-66,2810,4541274,Machado,45
V7-20-123,2810,4540967,València Sud,6
V7-20-66,2810,4541275,Machado,45
V7-20-123,2810,4540966,València Sud,6
V7-20-123,2810,4541236,Marítim,6
V7-20-123,2810,4540965,València Sud,6
V8-123-126,2810,4541339,Neptú,9
V8-95-123,2810,4541532,Marítim,9
V8-123-126,2810,4541343,Neptú,9
V8-126-123,2810,4541536,Marítim,59
V8-123-126,2810,4541348,Neptú,9
V8-126-123,2810,4541540,Marítim,59
V8-123-126,2810,4541352,Neptú,9
V8-126-123,2810,4541545,Marítim,59
V8-123-126,2810,4541357,Neptú,9
V8-126-123,2810,4541550,Marítim,59
V8-123-126,2810,4541362,Neptú,9
V8-126-123,2810,4541555,Marítim,59
V8-123-126,2810,4541370,Neptú,9
V8-126-123,2810,4541559,Marítim,59
V8-123-126,2810,4541371,Neptú,9
V8-126-123,2810,4541564,Marítim,59
V8-123-126,2810,4541376,Neptú,9
V8-126-123,2810,4541569,Marítim,59
V8-123-126,2810,4541380,Neptú,9
V8-126-123,2810,4541573,Marítim,59
V8-123-126,2810,4541385,Neptú,9
V8-126-123,2810,4541578,Marítim,59
V8-123-126,2810,4541390,Neptú,9
V8-126-123,2810,4541583,Marítim,59
V8-123-126,2810,4541394,Neptú,9
V8-126-123,2810,4541587,Marítim,59
V8-123-126,2810,4541399,Neptú,9
V8-126-123,2810,4541592,Marítim,59
V8-123-126,2810,4541404,Neptú,9
V8-126-123,2810,4541593,Marítim,59
V8-123-126,2810,4541408,Neptú,9
V8-126-123,2810,4541601,Marítim,59
V8-123-126,2810,4541413,Neptú,9
V8-126-123,2810,4541606,Marítim,59
V8-123-126,2810,4541418,Neptú,9
V8-126-123,2810,4541611,Marítim,59
V8-123-126,2810,4541422,Neptú,9
V8-126-123,2810,4541615,Marítim,59
V8-123-126,2810,4541427,Neptú,9
V8-126-123,2810,4541620,Marítim,59
V8-123-126,2810,4541432,Neptú,9
V8-126-123,2810,4541625,Marítim,59
V8-123-126,2810,4541436,Neptú,9
V8-126-123,2810,4541629,Marítim,59
V8-123-126,2810,4541441,Neptú,9
V8-126-123,2810,4541634,Marítim,59
V8-123-126,2810,4541446,Neptú,9
V8-126-123,2810,4541639,Marítim,59
V8-123-126,2810,4541450,Neptú,9
V8-126-123,2810,4541643,Marítim,59
V8-123-126,2810,4541455,Neptú,9
V8-126-123,2810,4541648,Marítim,59
V8-123-126,2810,4541460,Neptú,9
V8-126-123,2810,4541653,Marítim,59
V8-123-126,2810,4541464,Neptú,9
V8-126-123,2810,4541657,Marítim,59
V8-123-126,2810,4541469,Neptú,9
V8-126-123,2810,4541662,Marítim,59
V8-123-126,2810,4541474,Neptú,9
V8-126-123,2810,4541667,Marítim,59
V8-123-126,2810,4541478,Neptú,9
V8-126-123,2810,4541671,Marítim,59
V8-123-126,2810,4541483,Neptú,9
V8-126-123,2810,4541676,Marítim,59
V8-123-126,2810,4541488,Neptú,9
V8-126-123,2810,4541681,Marítim,59
V8-123-126,2810,4541492,Neptú,9
V8-126-123,2810,4541686,Marítim,59
V8-123-126,2810,4541497,Neptú,9
V8-126-123,2810,4541690,Marítim,59
V8-123-126,2810,4541502,Neptú,9
V8-126-123,2810,4541695,Marítim,59
V8-123-126,2810,4541505,Neptú,9
V8-126-123,2810,4541699,Marítim,59
V8-123-126,2810,4541509,Neptú,9
V8-126-123,2810,4541704,Marítim,59
V8-123-98,2810,4541512,Dr. Lluch,59
V8-126-123,2810,4541709,Marítim,59
V9-186-56,2810,4541276,Alboraia Peris Aragó,69
V9-186-66,2810,4540964,Riba-roja de Túria,69
V9-186-56,2810,4541277,Alboraia Peris Aragó,69
V9-186-66,2810,4540963,Riba-roja de Túria,69
V9-186-56,2810,4541278,Alboraia Peris Aragó,69
V9-186-66,2810,4540962,Riba-roja de Túria,69
V9-186-56,2810,4541279,Alboraia Peris Aragó,69
V9-186-66,2810,4540961,Riba-roja de Túria,69
V9-186-56,2810,4541280,Alboraia Peris Aragó,69
V9-186-66,2810,4540960,Riba-roja de Túria,69
V9-186-66,2810,4540959,Riba-roja de Túria,69
V9-186-56,2810,4541281,Alboraia Peris Aragó,69
V9-186-56,2810,4540958,Riba-roja de Túria,69
V9-73-56,2810,4541282,Alboraia Peris Aragó,69
V9-73-56,2810,4540957,Av. del Cid,69
V9-186-56,2810,4541283,Alboraia Peris Aragó,69
V9-186-56,2810,4540956,Riba-roja de Túria,69
V9-73-56,2810,4541284,Alboraia Peris Aragó,69
V9-73-56,2810,4540955,Av. del Cid,69
V9-186-56,2810,4541285,Alboraia Peris Aragó,69
V9-186-56,2810,4540954,Riba-roja de Túria,69
V9-73-56,2810,4541286,Alboraia Peris Aragó,69
V9-73-56,2810,4540953,Av. del Cid,69
V9-186-56,2810,4541287,Alboraia Peris Aragó,69
V9-186-56,2810,4540952,Riba-roja de Túria,69
V9-73-56,2810,4541288,Alboraia Peris Aragó,69
V9-73-56,2810,4540951,Av. del Cid,69
V9-186-56,2810,4541289,Alboraia Peris Aragó,69
V9-186-56,2810,4540950,Riba-roja de Túria,69
V9-73-56,2810,4541290,Alboraia Peris Aragó,69
V9-73-56,2810,4540949,Av. del Cid,69
V9-186-56,2810,4541291,Alboraia Peris Aragó,69
V9-186-56,2810,4540948,Riba-roja de Túria,69
V9-73-56,2810,4541292,Alboraia Peris Aragó,69
V9-73-56,2810,4540947,Av. del Cid,69
V9-186-56,2810,4541293,Alboraia Peris Aragó,69
V9-186-56,2810,4540946,Riba-roja de Túria,69
V9-73-56,2810,4541294,Alboraia Peris Aragó,69
V9-73-56,2810,4540945,Av. del Cid,69
V9-186-56,2810,4541295,Alboraia Peris Aragó,69
V9-186-56,2810,4540944,Riba-roja de Túria,69
V9-73-56,2810,4541296,Alboraia Peris Aragó,69
V9-73-56,2810,4540943,Av. del Cid,69
V9-186-56,2810,4541297,Alboraia Peris Aragó,69
V9-186-56,2810,4540942,Riba-roja de Túria,69
V9-73-56,2810,4541298,Alboraia Peris Aragó,69
V9-73-56,2810,4540941,Av. del Cid,69
V9-186-56,2810,4541299,Alboraia Peris Aragó,69
V9-186-56,2810,4540940,Riba-roja de Túria,69
V9-73-56,2810,4541300,Alboraia Peris Aragó,69
V9-73-56,2810,4540939,Av. del Cid,69
V9-186-56,2810,4541301,Alboraia Peris Aragó,69
V9-186-56,2810,4540938,Riba-roja de Túria,69
V9-73-56,2810,4541302,Alboraia Peris Aragó,69
V9-73-56,2810,4540937,Av. del Cid,69
V9-186-56,2810,4541303,Alboraia Peris Aragó,69
V9-186-56,2810,4540936,Riba-roja de Túria,69
V9-73-56,2810,4541304,Alboraia Peris Aragó,69
V9-73-56,2810,4540935,Av. del Cid,69
V9-186-56,2810,4541305,Alboraia Peris Aragó,69
V9-186-56,2810,4540934,Riba-roja de Túria,69
V9-73-56,2810,4541306,Alboraia Peris Aragó,69
V9-73-56,2810,4540933,Av. del Cid,69
V9-186-56,2810,4541307,Alboraia Peris Aragó,69
V9-186-56,2810,4540932,Riba-roja de Túria,69
V9-73-56,2810,4541308,Alboraia Peris Aragó,69
V9-73-56,2810,4540931,Av. del Cid,69
V9-186-56,2810,4541309,Alboraia Peris Aragó,69
V9-186-56,2810,4540930,Riba-roja de Túria,69
V9-73-56,2810,4541310,Alboraia Peris Aragó,69
V9-73-56,2810,4540929,Av. del Cid,69
V9-186-56,2810,4541311,Alboraia Peris Aragó,69
V9-186-56,2810,4540928,Riba-roja de Túria,69
V9-186-66,2810,4541312,Machado,69
V9-186-66,2810,4541313,Machado,69
V9-186-56,2810,4540927,Riba-roja de Túria,69
V9-186-66,2810,4541314,Machado,69
V9-186-56,2810,4540926,Riba-roja de Túria,69
V10-190-197,2811,4542930,Natzaret,74
V10-197-190,2811,4543019,Alacant,73
V10-190-197,2811,4542931,Natzaret,74
V10-197-190,2811,4543020,Alacant,73
V10-190-197,2811,4542932,Natzaret,74
V10-197-190,2811,4543021,Alacant,73
V10-190-197,2811,4542933,Natzaret,74
V10-197-190,2811,4543022,Alacant,73
V10-190-197,2811,4542934,Natzaret,74
V10-197-190,2811,4543023,Alacant,73
V10-190-197,2811,4542935,Natzaret,74
V10-197-190,2811,4543024,Alacant,73
V10-190-197,2811,4542936,Natzaret,74
V10-197-190,2811,4543025,Alacant,73
V10-190-194,2811,4542937,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543026,Alacant,73
V10-190-197,2811,4542938,Natzaret,74
V10-197-190,2811,4543027,Alacant,73
V10-190-194,2811,4542939,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543028,Alacant,73
V10-190-197,2811,4542940,Natzaret,74
V10-197-190,2811,4543029,Alacant,73
V10-190-194,2811,4542941,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543030,Alacant,73
V10-190-197,2811,4542942,Natzaret,74
V10-197-190,2811,4543031,Alacant,73
V10-190-194,2811,4542943,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543032,Alacant,73
V10-190-197,2811,4542944,Natzaret,74
V10-197-190,2811,4543033,Alacant,73
V10-190-194,2811,4542945,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543034,Alacant,73
V10-190-197,2811,4542946,Natzaret,74
V10-197-190,2811,4543035,Alacant,73
V10-190-194,2811,4542947,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543036,Alacant,73
V10-190-197,2811,4542948,Natzaret,74
V10-197-190,2811,4543037,Alacant,73
V10-190-194,2811,4542949,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543038,Alacant,73
V10-190-197,2811,4542950,Natzaret,74
V10-197-190,2811,4543039,Alacant,73
V10-190-194,2811,4542951,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543040,Alacant,73
V10-190-197,2811,4542952,Natzaret,74
V10-197-190,2811,4543041,Alacant,73
V10-190-194,2811,4542953,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543042,Alacant,73
V10-190-197,2811,4542954,Natzaret,74
V10-197-190,2811,4543043,Alacant,73
V10-190-194,2811,4542955,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543044,Alacant,73
V10-190-197,2811,4542956,Natzaret,74
V10-197-190,2811,4543045,Alacant,73
V10-190-194,2811,4542957,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543046,Alacant,73
V10-190-197,2811,4542958,Natzaret,74
V10-197-190,2811,4543047,Alacant,73
V10-190-194,2811,4542959,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543048,Alacant,73
V10-190-197,2811,4542960,Natzaret,74
V10-197-190,2811,4543049,Alacant,73
V10-190-194,2811,4542961,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543050,Alacant,73
V10-190-197,2811,4542962,Natzaret,74
V10-197-190,2811,4543051,Alacant,73
V10-190-194,2811,4542963,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543052,Alacant,73
V10-190-197,2811,4542964,Natzaret,74
V1-29-20,2811,4542066,Empalme,2
V10-197-190,2811,4543053,Alacant,73
V10-190-194,2811,4542965,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543054,Alacant,73
V10-190-197,2811,4542966,Natzaret,74
V10-197-190,2811,4543055,Alacant,73
V10-190-194,2811,4542967,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543056,Alacant,73
V10-190-197,2811,4542968,Natzaret,74
V10-197-190,2811,4543057,Alacant,73
V10-190-194,2811,4542969,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543058,Alacant,73
V10-190-197,2811,4542970,Natzaret,74
V10-197-190,2811,4543059,Alacant,73
V10-190-194,2811,4542971,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543060,Alacant,73
V10-190-197,2811,4542972,Natzaret,74
V10-197-190,2811,4543061,Alacant,73
V10-190-194,2811,4542973,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543062,Alacant,73
V10-190-197,2811,4542974,Natzaret,74
V1-39-20,2811,4542065,Bétera,2
V10-197-190,2811,4543063,Alacant,73
V10-190-194,2811,4542975,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543064,Alacant,73
V10-190-197,2811,4542976,Natzaret,74
V10-197-190,2811,4543065,Alacant,73
V10-190-194,2811,4542977,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543066,Alacant,73
V10-190-197,2811,4542978,Natzaret,74
V10-197-190,2811,4543067,Alacant,73
V10-190-194,2811,4542979,Ciutat Arts i Ciències - Justícia,74
V1-20-29,2811,4542338,València Sud,48
V10-194-190,2811,4543068,Alacant,73
V10-190-197,2811,4542980,Natzaret,74
V10-197-190,2811,4543069,Alacant,73
V10-190-194,2811,4542981,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543070,Alacant,73
V10-190-197,2811,4542982,Natzaret,74
V10-197-190,2811,4543071,Alacant,73
V10-190-194,2811,4542983,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543072,Alacant,73
V10-190-197,2811,4542984,Natzaret,74
V1-39-20,2811,4542064,Bétera,2
V10-197-190,2811,4543073,Alacant,73
V10-190-194,2811,4542985,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543074,Alacant,73
V10-190-197,2811,4542986,Natzaret,74
V10-197-190,2811,4543075,Alacant,73
V10-190-194,2811,4542987,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543076,Alacant,73
V10-190-197,2811,4542988,Natzaret,74
V10-197-190,2811,4543077,Alacant,73
V10-190-194,2811,4542989,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543078,Alacant,73
V10-190-197,2811,4542990,Natzaret,74
V10-197-190,2811,4543079,Alacant,73
V10-190-194,2811,4542991,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543080,Alacant,73
V10-190-197,2811,4542992,Natzaret,74
V10-197-190,2811,4543081,Alacant,73
V10-190-194,2811,4542993,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543082,Alacant,73
V10-190-197,2811,4542994,Natzaret,74
V1-36-20,2811,4542063,Seminari - CEU,2
V10-197-190,2811,4543083,Alacant,73
V10-190-194,2811,4542995,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543084,Alacant,73
V10-190-197,2811,4542996,Natzaret,74
V10-197-190,2811,4543085,Alacant,73
V10-190-194,2811,4542997,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543086,Alacant,73
V10-190-197,2811,4542998,Natzaret,74
V10-197-190,2811,4543087,Alacant,73
V10-190-194,2811,4542999,Ciutat Arts i Ciències - Justícia,74
V1-20-39,2811,4542337,València Sud,48
V10-194-190,2811,4543088,Alacant,73
V10-190-197,2811,4543000,Natzaret,74
V10-197-190,2811,4543089,Alacant,73
V10-190-194,2811,4543001,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2811,4543090,Alacant,73
V10-190-197,2811,4543002,Natzaret,74
V10-197-190,2811,4543091,Alacant,73
V10-190-194,2811,4543003,Ciutat Arts i Ciències - Justícia,74
